party,score
ประชาชน,317
ไทยก้าวใหม่,3
ภูมิใจไทย,42
ประชาธิปัตย์,18
เศรษฐกิจ,16
กล้าธรรม,10
รวมไทยสร้างชาติ,4
เพื่อไทย,106
เสรีรวมไทย,10
วิชชั่นใหม่,1
