party,score
ประชาชน,237
ไทยก้าวใหม่,4
ภูมิใจไทย,44.634392379600044
ประชาธิปัตย์,53
เศรษฐกิจ,11
กล้าธรรม,11
รวมไทยสร้างชาติ,5
เพื่อไทย,130
เสรีรวมไทย,14
วิชชั่นใหม่,3
